price,postcode,property_subtype,rooms_number,area,terrace_area,garden_area,land_surface,facades_number,postcode_median_price,building_state_median_price,property_subtype_median_price,building_property_subtype_median_facades,property_subtype_median_facades,house_is_False,house_is_True,equipped_kitchen_has_False,equipped_kitchen_has_True,furnished_False,furnished_True,open_fire_False,open_fire_True,terrace_False,terrace_True,garden_False,garden_True,swimming_pool_has_False,swimming_pool_has_True,region_B,region_F,region_W,building_state_agg_good,building_state_agg_renovated,building_state_agg_to_renovate
693000.0,0.0033362989323843517,0.1,0.5,0.856607480830492,,0.0,,0.6666666666666667,0.20233463035019456,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
119000.0,0.6794928825622776,0.5,0.6666666666666666,0.6480845114116249,,0.0,,0.6666666666666667,0.0622568093385214,0.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
530000.0,0.007784697508896807,0.5,1.0,0.9011839993742183,,0.002,0.6313456937254094,0.6666666666666667,0.1634241245136187,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
530000.0,0.007784697508896807,0.1,1.0,0.8989718743999107,,0.002,0.6313456937254094,0.6666666666666667,0.1634241245136187,0.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
373000.0,0.7784697508896796,0.1,0.3333333333333333,0.7761681100635642,,0.0,,0.6666666666666667,0.21902723735408564,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1175000.0,0.22241992882562278,0.5,0.5,0.8119392711451645,,0.0,0.4740162572832469,0.6666666666666667,0.2311284046692607,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
177000.0,0.5604982206405693,0.7000000000000001,0.5,0.6742663791005914,,0.012700000000000001,0.8214027258289917,0.6666666666666667,0.061828793774319074,0.8888888888888888,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1000000.0,0.0033362989323843517,0.7000000000000001,0.3333333333333333,0.9804222507499161,,0.0,0.5839403050618661,0.6666666666666667,0.20233463035019456,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
395000.0,0.0033362989323843517,0.1,0.6666666666666666,0.8119392711451645,0.3508730985162601,0.0032500000000000003,0.6470537695962885,0.6666666666666667,0.20233463035019456,0.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
145000.0,0.5628336298932384,0.1,0.5,0.7334334816175645,,0.0,0.49316650200422063,0.6666666666666667,0.05638132295719844,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269000.0,0.8624332740213523,0.7000000000000001,0.5,0.7971463173716764,,0.0,0.6019047113711213,0.6666666666666667,0.28754863813229575,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
270000.0,0.6161032028469751,0.6000000000000001,1.0,0.8820323965926451,0.5543035655301016,0.0115,0.7742177870473139,0.6666666666666667,0.132295719844358,0.8888888888888888,0.8728673728332899,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
349000.0,0.2557829181494662,0.1,0.8333333333333333,0.8074925626911236,0.3168699819748722,0.0,,0.6666666666666667,0.16731517509727628,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
985000.0,0.005560498220640572,0.1,0.8333333333333333,0.8820323965926451,0.402145495174778,0.0,0.5616981584692651,0.6666666666666667,0.4171206225680934,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1100000.0,0.0033362989323843517,0.7000000000000001,1.0,0.9804222507499161,0.24524977119130265,0.0,0.5839403050618661,0.6666666666666667,0.20233463035019456,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190000.0,0.8474199288256227,0.7000000000000001,0.3333333333333333,0.7049391678120656,,0.0,0.4455036584892737,0.6666666666666667,0.17898832684824906,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
385000.0,0.6694839857651245,0.7000000000000001,0.5,0.9904287276032722,0.8073695243574774,0.00125,0.8165904224549352,0.6666666666666667,0.19260700389105057,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
425000.0,0.09575177935943062,0.7000000000000001,0.5,0.8688386597035136,,0.0,0.7421368226122564,0.6666666666666667,0.27626459143968873,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
580000.0,0.9208185053380783,0.1,0.8333333333333333,0.8119392711451645,,0.0,0.7094213270074491,0.6666666666666667,0.15719844357976653,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
395000.0,0.4483985765124555,0.1,0.6666666666666666,0.7334334816175645,,0.0,0.7991983475551504,0.6666666666666667,0.2490272373540856,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
99000.0,0.6327846975088968,1.0,0.16666666666666666,0.7084893186833736,,0.0,0.579235139554239,0.6666666666666667,0.2178988326848249,1.0,0.6722031402072313,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
159000.0,0.9230427046263344,0.7000000000000001,0.3333333333333333,0.7735632917072501,,0.0,0.5398257081399918,0.6666666666666667,0.15525291828793775,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
299000.0,0.0467081850533808,0.7000000000000001,0.5,0.8119392711451645,,0.0,0.6793646565797536,0.6666666666666667,0.2490272373540856,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
470000.0,0.811832740213523,0.5,0.3333333333333333,0.7735632917072501,,0.0,0.5638994375234948,0.6666666666666667,0.4544747081712062,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
599000.0,0.9208185053380783,0.5,0.6666666666666666,0.9645041417463238,0.657908555394059,0.0,0.7074599807182168,0.6666666666666667,0.15719844357976653,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
385000.0,0.7784697508896796,0.5,0.5,0.7586582112974958,0.5961228697075627,0.0,0.5594557316380894,0.6666666666666667,0.21902723735408564,0.8888888888888888,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
500000.0,0.021129893238434158,0.1,0.5,0.8427015150833244,0.10562332732495741,0.002,0.6202840538904628,0.6666666666666667,0.22957198443579768,0.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
595000.0,0.7784697508896796,0.6000000000000001,0.5,0.8747084630863435,0.5543035655301016,0.0,0.5371297218176692,0.6666666666666667,0.21902723735408564,1.0,0.8728673728332899,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1075000.0,0.889679715302491,0.1,0.6666666666666666,0.8820323965926451,0.5834169924842919,0.0,,0.6666666666666667,0.24435797665369652,0.8888888888888888,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
99900.0,0.5716192170818505,0.7000000000000001,0.6666666666666666,0.7628243530057963,,0.0,0.5371297218176692,0.6666666666666667,0.088715953307393,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
235000.0,0.3371886120996441,1.0,0.5,0.6803526078521176,,0.0,0.7455438036998263,0.6666666666666667,0.10428015564202335,0.8888888888888888,0.634097704699478,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
245000.0,0.4359430604982206,0.7000000000000001,0.3333333333333333,0.7628243530057963,,0.0,,0.6666666666666667,0.12451361867704282,0.8888888888888888,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
523000.0,0.0033362989323843517,0.1,0.5,0.7994878775641983,,0.0,,0.6666666666666667,0.20233463035019456,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165000.0,0.3336298932384341,0.7000000000000001,0.5,0.7628243530057963,0.45649642584121747,0.002725,,0.6666666666666667,0.12451361867704282,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
169000.0,0.4259341637010676,0.1,0.5,0.7286656869180632,0.5621197531661749,0.002,0.6058127553911394,0.6666666666666667,0.08093385214007782,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
175000.0,0.44817615658362986,0.7000000000000001,0.5,0.5808686110164054,,0.0,0.4230445745093293,0.6666666666666667,0.16731517509727628,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
275000.0,0.33585409252669035,0.7000000000000001,0.5,0.6480845114116249,,0.0,0.5970405447235719,0.6666666666666667,0.10116731517509729,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
290000.0,0.889679715302491,0.5,0.8333333333333333,0.7365555847765564,,0.0,0.5660610517261446,0.6666666666666667,0.24435797665369652,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
835000.0,0.22831405693950174,0.1,0.0,0.9153892236069556,,0.0,0.8149872848901836,0.6666666666666667,0.5330739299610895,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
895000.0,0.889679715302491,0.7000000000000001,0.5,0.9357412439145383,0.4639311808612744,0.0,0.5986839449778323,0.6666666666666667,0.24435797665369652,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
139000.0,0.9230427046263344,0.7000000000000001,0.0,0.6434012585154407,,0.0,,0.6666666666666667,0.15525291828793775,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
450000.0,0.8718861209964412,0.7000000000000001,0.6666666666666666,0.8119392711451645,,0.0,0.719670478285379,0.6666666666666667,0.15809105058365758,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
159000.0,0.3336298932384341,0.7000000000000001,0.0,0.6526701894055218,,0.0,0.4157716603639685,0.6666666666666667,0.12451361867704282,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
398000.0,0.2101868327402135,0.7000000000000001,0.5,0.7586582112974958,0.44044135334786483,0.00615,0.7205602203799225,0.6666666666666667,0.2552529182879378,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
425000.0,0.2101868327402135,0.1,0.5,0.9594952246028834,,0.0,0.7160440154823566,0.6666666666666667,0.2552529182879378,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
450000.0,0.2101868327402135,0.1,0.5,0.9594952246028834,,0.0,0.7160440154823566,0.6666666666666667,0.2552529182879378,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
850000.0,0.004448398576512455,0.5,1.0,0.8636797223914368,,0.002,0.6103403245043638,0.6666666666666667,0.4124513618677043,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165000.0,0.8752224199288255,0.7000000000000001,0.3333333333333333,0.748619128773059,,0.0,0.521110449034258,0.6666666666666667,0.14007782101167315,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
498000.0,0.811832740213523,0.5,0.5,0.8398116978755508,0.4904995423826053,0.0,0.6110785812496193,0.6666666666666667,0.4544747081712062,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
155000.0,0.6672597864768682,0.7000000000000001,0.8333333333333333,0.610259482404637,,0.0,0.43950409124555206,0.6666666666666667,0.08171206225680934,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
140000.0,0.7050711743772241,0.7000000000000001,0.0,0.8738794429641679,0.5182821115277139,0.0,0.6125416035585936,0.6666666666666667,0.05019455252918288,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
765000.0,0.005560498220640572,0.1,0.8333333333333333,0.7947795786299543,,0.0,0.521110449034258,0.6666666666666667,0.4171206225680934,0.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
549000.0,0.8196174377224199,0.5,0.8333333333333333,0.9287329806647235,,0.0,0.57232158566514,0.6666666666666667,0.13813229571984437,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
145000.0,0.568394128113879,0.7000000000000001,0.8333333333333333,0.748619128773059,,0.0,0.7027548152105895,0.6666666666666667,0.32684824902723736,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
299000.0,0.0066725978647686895,0.7000000000000001,0.0,0.6803526078521176,,0.0,,0.6666666666666667,0.33463035019455256,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
250000.0,0.48598754448398573,0.7000000000000001,0.3333333333333333,0.7825483997569327,,0.0,0.5638994375234948,0.6666666666666667,0.11089494163424125,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
145000.0,0.6685943060498221,0.7000000000000001,0.3333333333333333,0.8610541892845327,,0.0,0.6414729334670691,0.6666666666666667,0.0622568093385214,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
410000.0,0.087855871886121,0.7000000000000001,0.8333333333333333,0.8610541892845327,,0.0,0.7243412908096637,0.6666666666666667,0.19766536964980547,0.8888888888888888,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
515000.0,0.8752224199288255,0.7000000000000001,0.5,0.7838025603139085,,0.0,0.7730788575197781,0.6666666666666667,0.14007782101167315,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
519000.0,0.007784697508896807,0.1,0.6666666666666666,0.8006493820127842,0.5930443356996412,0.0,,0.6666666666666667,0.1634241245136187,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
818000.0,0.0033362989323843517,0.1,0.8333333333333333,0.9048221744747458,,0.0,,0.6666666666666667,0.20233463035019456,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105500.0,0.6783807829181494,0.7000000000000001,0.0,0.7628243530057963,,0.0,0.5256957081425877,0.6666666666666667,0.10116731517509729,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
199000.0,0.3936832740213523,0.5,0.16666666666666666,0.7875227263195488,,0.0,,0.6666666666666667,0.08560311284046694,0.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
195000.0,0.1556939501779359,0.7000000000000001,0.6666666666666666,0.861932851458318,,0.0,0.5315488856884498,0.6666666666666667,0.20233463035019456,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165000.0,0.20907473309608537,0.1,0.3333333333333333,0.6701133392454588,,0.0,,0.6666666666666667,0.2568093385214008,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
329000.0,0.3781138790035587,0.1,1.0,0.8804257866693583,,0.01,0.7747832225442407,0.6666666666666667,0.1431906614785992,0.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
450000.0,0.820729537366548,0.5,0.0,0.8329174784532769,,0.0,0.6216396202062652,0.6666666666666667,0.1431906614785992,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
498000.0,0.7784697508896796,0.5,0.3333333333333333,0.8006493820127842,,0.0,0.6088500402153815,0.6666666666666667,0.21902723735408564,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125000.0,0.4225978647686832,0.7000000000000001,0.6666666666666666,0.748619128773059,,0.0,,0.6666666666666667,0.08560311284046694,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
265000.0,0.8407473309608541,0.7000000000000001,0.6666666666666666,0.7628243530057963,,0.0,0.7181727516847525,0.6666666666666667,0.1556420233463035,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
370000.0,0.5594973309608541,0.1,1.0,0.9084011896280737,,0.0,0.7567594982200058,0.6666666666666667,0.16731517509727628,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
824000.0,0.8518683274021351,0.9,0.6666666666666666,0.856607480830492,,0.0,0.8557554257492146,0.6666666666666667,0.11284046692607004,1.0,0.8893403511328657,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
215000.0,0.508229537366548,0.7000000000000001,0.16666666666666666,0.8119392711451645,,0.0,0.5398257081399918,0.6666666666666667,0.11673151750972764,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180000.0,0.5716192170818505,0.1,0.6666666666666666,0.806366705595799,,0.0,0.0,0.6666666666666667,0.088715953307393,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
635000.0,0.8931272241992881,0.1,0.3333333333333333,0.8654128382926178,,0.0,,0.6666666666666667,0.23346303501945526,1.0,0.6481688507371262,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1050000.0,0.0066725978647686895,0.7000000000000001,0.5,0.9560914776662044,0.36539667821363453,0.0,0.5437593832556121,0.6666666666666667,0.33463035019455256,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
275000.0,0.3394128113879003,0.5,0.8333333333333333,0.9351132703580918,,0.0,0.7388841469266827,0.6666666666666667,0.22101167315175102,0.0,0.5217601434654906,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
399000.0,0.3336298932384341,0.7000000000000001,0.6666666666666666,0.8483697574793303,,0.0,0.5839403050618661,0.6666666666666667,0.12451361867704282,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
560000.0,0.0066725978647686895,0.7000000000000001,0.6666666666666666,0.8779936670917983,0.6856911245391675,0.0,,0.6666666666666667,0.33463035019455256,1.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1090000.0,0.22253113879003555,0.5,0.6666666666666666,0.9040993344745754,,0.0,0.6881955970719262,0.6666666666666667,0.10428015564202335,1.0,0.5217601434654906,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125000.0,0.46596975088967973,0.7000000000000001,0.16666666666666666,0.8662743054675874,,0.0,0.690874382685565,0.6666666666666667,0.08132295719844358,0.0,0.5648048051961556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
